time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
819410400,1.78221,1.79071,1.77671,1.78281,-9.214483671378449e+307,-7.664862144921702e+307,NaN,NaN,NaN,NaN,-9.214483671378449e+307,-7.664862144921702e+307,NaN,NaN,NaN,NaN,-9.214483671378449e+307,-7.664862144921702e+307,NaN,NaN,NaN,NaN
819496800,1.78281,1.7877100000000001,1.77721,1.7877100000000001,1.0975307839890156e+308,1.1644870015307277e+308,NaN,NaN,NaN,NaN,1.0975307839890156e+308,1.1644870015307277e+308,NaN,NaN,NaN,NaN,1.0975307839890156e+308,1.1644870015307277e+308,NaN,NaN,NaN,NaN
819583200,1.7877100000000001,1.7959100000000001,1.77823,1.77823,-1.4215399413084977e+308,NaN,-1.4215399413084977e+308,NaN,NaN,NaN,-1.4215399413084977e+308,NaN,-1.4215399413084977e+308,NaN,NaN,NaN,-1.4215399413084977e+308,NaN,-1.4215399413084977e+308,NaN,NaN,NaN
819842400,1.77823,1.79138,1.774,1.7882500000000001,NaN,-7.184030591188568e+307,NaN,NaN,NaN,NaN,NaN,-7.184030591188568e+307,NaN,NaN,NaN,NaN,NaN,-7.184030591188568e+307,NaN,NaN,NaN,NaN
819928800,1.7882500000000001,1.81176,1.77342,1.79631,9.699133956916023e+307,5.841812624448642e+307,NaN,NaN,NaN,NaN,9.699133956916023e+307,5.841812624448642e+307,NaN,NaN,NaN,NaN,9.699133956916023e+307,5.841812624448642e+307,NaN,NaN,NaN,NaN
820015200,1.79631,1.80271,1.79231,1.79631,-7.887010289909734e+307,-8.875195323709298e+307,NaN,NaN,NaN,NaN,-7.887010289909734e+307,-8.875195323709298e+307,NaN,NaN,NaN,NaN,-7.887010289909734e+307,-8.875195323709298e+307,NaN,NaN,NaN,NaN
820101600,1.79631,1.7997100000000001,1.7774100000000002,1.78331,1.1982369401938933e+308,1.057118383305912e+308,NaN,NaN,NaN,NaN,1.1982369401938933e+308,1.057118383305912e+308,NaN,NaN,NaN,NaN,1.1982369401938933e+308,1.057118383305912e+308,NaN,NaN,NaN,NaN
820188000,1.78331,1.78996,1.7755100000000001,1.78996,NaN,-1.3691971345888554e+308,NaN,NaN,NaN,NaN,NaN,-1.3691971345888554e+308,NaN,NaN,NaN,NaN,NaN,-1.3691971345888554e+308,NaN,NaN,NaN,NaN
820447200,1.78996,1.78996,1.7798100000000001,1.7798100000000001,-7.392242955507109e+307,NaN,NaN,NaN,NaN,NaN,-7.392242955507109e+307,NaN,NaN,NaN,NaN,NaN,-7.392242955507109e+307,NaN,NaN,NaN,NaN,NaN
820533600,1.7798100000000001,1.80211,1.77881,1.7979100000000001,6.011123932773837e+307,9.34200020407369e+307,NaN,NaN,NaN,NaN,6.011123932773837e+307,9.34200020407369e+307,NaN,NaN,NaN,NaN,6.011123932773837e+307,9.34200020407369e+307,NaN,NaN,NaN,NaN
