time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1102024800,2.29803,2.32583,2.28723,2.31583,-7.911077190357796e+307,7.299570103722695e+307,NaN,NaN,NaN,NaN,-7.911077190357796e+307,7.299570103722695e+307,NaN,NaN,NaN,NaN,-7.911077190357796e+307,7.299570103722695e+307,NaN,NaN,NaN,NaN
1102284000,2.31403,2.33643,2.31183,2.32403,1.2018933128994964e+308,-5.935765479239151e+307,1.2018933128994964e+308,NaN,NaN,NaN,1.2018933128994964e+308,-5.935765479239151e+307,1.2018933128994964e+308,NaN,NaN,NaN,1.2018933128994964e+308,-5.935765479239151e+307,1.2018933128994964e+308,NaN,NaN,NaN
1102370400,2.32403,2.35383,2.32213,2.34973,NaN,9.017933544034289e+307,NaN,NaN,NaN,NaN,NaN,9.017933544034289e+307,NaN,NaN,NaN,NaN,NaN,9.017933544034289e+307,NaN,NaN,NaN,NaN
1102456800,2.34973,2.36873,2.34313,2.34943,-7.4148000929722e+307,-1.0741198341137407e+308,-7.4148000929722e+307,NaN,NaN,NaN,-7.4148000929722e+307,-1.0741198341137407e+308,-7.4148000929722e+307,NaN,NaN,NaN,-7.4148000929722e+307,-1.0741198341137407e+308,-7.4148000929722e+307,NaN,NaN,NaN
1102543200,2.34943,2.35793,2.33743,2.35383,6.029466640080319e+307,1.3912176935891957e+308,NaN,6.029466640080319e+307,NaN,NaN,6.029466640080319e+307,1.3912176935891957e+308,NaN,6.029466640080319e+307,NaN,NaN,6.029466640080319e+307,1.3912176935891957e+308,NaN,6.029466640080319e+307,NaN,NaN
1102629600,2.35383,2.35503,2.33983,2.34653,-9.160289377400676e+307,NaN,-9.160289377400676e+307,NaN,NaN,NaN,-9.160289377400676e+307,NaN,-9.160289377400676e+307,NaN,NaN,NaN,-9.160289377400676e+307,NaN,-9.160289377400676e+307,NaN,NaN,NaN
1102888800,2.33843,2.36693,2.33703,2.36163,1.0910757390751146e+308,-9.492245965971787e+307,NaN,NaN,NaN,NaN,1.0910757390751146e+308,-9.492245965971787e+307,NaN,NaN,NaN,NaN,1.0910757390751146e+308,-9.492245965971787e+307,NaN,NaN,NaN,NaN
1102975200,2.36163,2.38863,2.3567299999999998,2.38283,-1.4131792608593353e+308,7.71877591757462e+307,NaN,-1.4131792608593353e+308,NaN,NaN,-1.4131792608593353e+308,7.71877591757462e+307,NaN,-1.4131792608593353e+308,NaN,NaN,-1.4131792608593353e+308,7.71877591757462e+307,NaN,-1.4131792608593353e+308,NaN,NaN
1103061600,2.38283,2.39233,2.37463,2.37763,NaN,-1.1726778712777333e+308,NaN,NaN,NaN,NaN,NaN,-1.1726778712777333e+308,NaN,NaN,NaN,NaN,NaN,-1.1726778712777333e+308,NaN,NaN,NaN,NaN
1103148000,2.37763,2.40563,2.37313,2.38473,9.642089228666775e+307,NaN,NaN,9.642089228666775e+307,NaN,NaN,9.642089228666775e+307,NaN,NaN,9.642089228666775e+307,NaN,NaN,9.642089228666775e+307,NaN,NaN,9.642089228666775e+307,NaN,NaN
1103234400,2.38473,2.39473,2.37093,2.38043,-7.840623430971043e+307,7.234562249123419e+307,NaN,NaN,NaN,NaN,-7.840623430971043e+307,7.234562249123419e+307,NaN,NaN,NaN,NaN,-7.840623430971043e+307,7.234562249123419e+307,NaN,NaN,NaN,NaN
1103493600,2.38723,2.39833,2.37773,2.38843,1.1911895995823296e+308,-5.882903273146631e+307,1.1911895995823296e+308,NaN,NaN,NaN,1.1911895995823296e+308,-5.882903273146631e+307,1.1911895995823296e+308,NaN,NaN,NaN,1.1911895995823296e+308,-5.882903273146631e+307,1.1911895995823296e+308,NaN,NaN,NaN
1103580000,2.38843,2.39493,2.35713,2.37013,NaN,8.937622442930191e+307,NaN,NaN,NaN,NaN,NaN,8.937622442930191e+307,NaN,NaN,NaN,NaN,NaN,8.937622442930191e+307,NaN,NaN,NaN,NaN
1103666400,2.37013,2.38653,2.35073,2.37863,-7.3487660335033e+307,-1.064554034346621e+308,-7.3487660335033e+307,NaN,NaN,NaN,-7.3487660335033e+307,-1.064554034346621e+308,-7.3487660335033e+307,NaN,NaN,NaN,-7.3487660335033e+307,-1.064554034346621e+308,-7.3487660335033e+307,NaN,NaN,NaN
1103752800,2.37863,2.38343,2.36403,2.36983,5.975769958621008e+307,1.3788279122382827e+308,NaN,5.975769958621008e+307,NaN,NaN,5.975769958621008e+307,1.3788279122382827e+308,NaN,5.975769958621008e+307,NaN,NaN,5.975769958621008e+307,1.3788279122382827e+308,NaN,5.975769958621008e+307,NaN,NaN
1103839200,2.36983,2.37453,2.35943,2.36733,-9.078710496525261e+307,NaN,-9.078710496525261e+307,NaN,NaN,NaN,-9.078710496525261e+307,NaN,-9.078710496525261e+307,NaN,NaN,NaN,-9.078710496525261e+307,NaN,-9.078710496525261e+307,NaN,NaN,NaN
1104098400,2.36733,2.37063,2.34943,2.35643,1.0813589349353175e+308,-9.407710775980017e+307,NaN,NaN,NaN,NaN,1.0813589349353175e+308,-9.407710775980017e+307,NaN,NaN,NaN,NaN,1.0813589349353175e+308,-9.407710775980017e+307,NaN,NaN,NaN,NaN
1104184800,2.35643,2.36363,2.34393,2.34573,-1.4005938961587754e+308,7.650034737559355e+307,NaN,-1.4005938961587754e+308,NaN,NaN,-1.4005938961587754e+308,7.650034737559355e+307,NaN,-1.4005938961587754e+308,NaN,NaN,-1.4005938961587754e+308,7.650034737559355e+307,NaN,-1.4005938961587754e+308,NaN,NaN
1104271200,2.34573,2.3506299999999998,2.31903,2.32423,NaN,-1.1622343422116956e+308,NaN,NaN,NaN,NaN,NaN,-1.1622343422116956e+308,NaN,NaN,NaN,NaN,NaN,-1.1622343422116956e+308,NaN,NaN,NaN,NaN
1104357600,2.32423,2.33053,2.30923,2.31773,9.556219578029302e+307,NaN,NaN,9.556219578029302e+307,NaN,NaN,9.556219578029302e+307,NaN,NaN,9.556219578029302e+307,NaN,NaN,9.556219578029302e+307,NaN,NaN,9.556219578029302e+307,NaN,NaN
1104444000,2.31773,2.33293,2.29793,2.30563,-7.770797112335061e+307,7.170133335626095e+307,NaN,NaN,NaN,NaN,-7.770797112335061e+307,7.170133335626095e+307,NaN,NaN,NaN,NaN,-7.770797112335061e+307,7.170133335626095e+307,NaN,NaN,NaN,NaN
1104703200,2.30563,2.31933,2.28763,2.29913,1.1805812104320801e+308,-5.830511842532482e+307,1.1805812104320801e+308,NaN,NaN,NaN,1.1805812104320801e+308,-5.830511842532482e+307,1.1805812104320801e+308,NaN,NaN,NaN,1.1805812104320801e+308,-5.830511842532482e+307,1.1805812104320801e+308,NaN,NaN,NaN
1104789600,2.29913,2.3085299999999997,2.29483,2.3045299999999997,NaN,8.858026569203749e+307,NaN,NaN,NaN,NaN,NaN,8.858026569203749e+307,NaN,NaN,NaN,NaN,NaN,8.858026569203749e+307,NaN,NaN,NaN,NaN
1104876000,2.3045299999999997,2.31453,2.29673,2.30653,-7.283320054219337e+307,-1.055073424818317e+308,-7.283320054219337e+307,NaN,NaN,NaN,-7.283320054219337e+307,-1.055073424818317e+308,-7.283320054219337e+307,NaN,NaN,NaN,-7.283320054219337e+307,-1.055073424818317e+308,-7.283320054219337e+307,NaN,NaN,NaN
1104962400,2.30653,2.32253,2.29893,2.31603,5.922551484235695e+307,1.3665484706872665e+308,NaN,5.922551484235695e+307,NaN,NaN,5.922551484235695e+307,1.3665484706872665e+308,NaN,5.922551484235695e+307,NaN,NaN,5.922551484235695e+307,1.3665484706872665e+308,NaN,5.922551484235695e+307,NaN,NaN
1105048800,2.31603,2.32253,2.2984299999999998,2.30133,-8.997858133506505e+307,NaN,-8.997858133506505e+307,NaN,NaN,NaN,-8.997858133506505e+307,NaN,-8.997858133506505e+307,NaN,NaN,NaN,-8.997858133506505e+307,NaN,-8.997858133506505e+307,NaN,NaN,NaN
1105308000,2.30653,2.30873,2.28213,2.29313,1.07172866583549e+308,-9.323928431876623e+307,NaN,NaN,NaN,NaN,1.07172866583549e+308,-9.323928431876623e+307,NaN,NaN,NaN,NaN,1.07172866583549e+308,-9.323928431876623e+307,NaN,NaN,NaN,NaN
1105394400,2.29313,2.29853,2.28023,2.28943,-1.3881206130667078e+308,7.58190574655959e+307,NaN,-1.3881206130667078e+308,NaN,NaN,-1.3881206130667078e+308,7.58190574655959e+307,NaN,-1.3881206130667078e+308,NaN,NaN,-1.3881206130667078e+308,7.58190574655959e+307,NaN,-1.3881206130667078e+308,NaN,NaN
1105480800,2.28943,2.29203,2.25643,2.27183,NaN,-1.1518838201870833e+308,NaN,NaN,NaN,NaN,NaN,-1.1518838201870833e+308,NaN,NaN,NaN,NaN,NaN,-1.1518838201870833e+308,NaN,NaN,NaN,NaN
1105567200,2.27183,2.27373,2.25653,2.26263,9.471114657599745e+307,NaN,NaN,9.471114657599745e+307,NaN,NaN,9.471114657599745e+307,NaN,NaN,9.471114657599745e+307,NaN,NaN,9.471114657599745e+307,NaN,NaN,9.471114657599745e+307,NaN,NaN
1105653600,2.26263,2.28393,2.25943,2.27173,-7.701592646644466e+307,7.106278207349144e+307,NaN,NaN,NaN,NaN,-7.701592646644466e+307,7.106278207349144e+307,NaN,NaN,NaN,NaN,-7.701592646644466e+307,7.106278207349144e+307,NaN,NaN,NaN,NaN
1105912800,2.27483,2.27873,2.25673,2.26343,1.1700672965193597e+308,-5.778586994806805e+307,1.1700672965193597e+308,NaN,NaN,NaN,1.1700672965193597e+308,-5.778586994806805e+307,1.1700672965193597e+308,NaN,NaN,NaN,1.1700672965193597e+308,-5.778586994806805e+307,1.1700672965193597e+308,NaN,NaN,NaN
1105999200,2.26343,2.29003,2.26033,2.28123,NaN,8.779139553247339e+307,NaN,NaN,NaN,NaN,NaN,8.779139553247339e+307,NaN,NaN,NaN,NaN,NaN,8.779139553247339e+307,NaN,NaN,NaN,NaN
1106085600,2.28123,2.30583,2.27563,2.29643,-7.218456917848713e+307,-1.0456772468492654e+308,-7.218456917848713e+307,NaN,NaN,NaN,-7.218456917848713e+307,-1.0456772468492654e+308,-7.218456917848713e+307,NaN,NaN,NaN,-7.218456917848713e+307,-1.0456772468492654e+308,-7.218456917848713e+307,NaN,NaN,NaN
1106172000,2.29643,2.31363,2.29343,2.30973,5.869806958150853e+307,1.354378386281886e+308,NaN,5.869806958150853e+307,NaN,NaN,5.869806958150853e+307,1.354378386281886e+308,NaN,5.869806958150853e+307,NaN,NaN,5.869806958150853e+307,1.354378386281886e+308,NaN,5.869806958150853e+307,NaN,NaN
1106258400,2.30973,2.30973,2.27893,2.29393,-8.917725818187059e+307,NaN,-8.917725818187059e+307,NaN,NaN,NaN,-8.917725818187059e+307,NaN,-8.917725818187059e+307,NaN,NaN,NaN,-8.917725818187059e+307,NaN,-8.917725818187059e+307,NaN,NaN,NaN
1106517600,2.29413,2.30383,2.28383,2.30333,1.0621841611196607e+308,-9.240892229034437e+307,NaN,NaN,NaN,NaN,1.0621841611196607e+308,-9.240892229034437e+307,NaN,NaN,NaN,NaN,1.0621841611196607e+308,-9.240892229034437e+307,NaN,NaN,NaN,NaN
1106604000,2.30333,2.31883,2.29333,2.30313,-1.3757584134168303e+308,7.514383492597486e+307,NaN,-1.3757584134168303e+308,NaN,NaN,-1.3757584134168303e+308,7.514383492597486e+307,NaN,-1.3757584134168303e+308,NaN,NaN,-1.3757584134168303e+308,7.514383492597486e+307,NaN,-1.3757584134168303e+308,NaN,NaN
1106690400,2.30313,2.32533,2.30113,2.31873,NaN,-1.1416254769101566e+308,NaN,NaN,NaN,NaN,NaN,-1.1416254769101566e+308,NaN,NaN,NaN,NaN,NaN,-1.1416254769101566e+308,NaN,NaN,NaN,NaN
1106776800,2.31873,2.34093,2.3165299999999998,2.33723,9.386767656912633e+307,1.3597822182776725e+308,NaN,9.386767656912633e+307,NaN,NaN,9.386767656912633e+307,1.3597822182776725e+308,NaN,9.386767656912633e+307,NaN,NaN,9.386767656912633e+307,1.3597822182776725e+308,NaN,9.386767656912633e+307,NaN,NaN
1106863200,2.33723,2.34513,2.33123,2.34213,-7.63300449585726e+307,NaN,-7.63300449585726e+307,NaN,NaN,NaN,-7.63300449585726e+307,NaN,-7.63300449585726e+307,NaN,NaN,NaN,-7.63300449585726e+307,NaN,-7.63300449585726e+307,NaN,NaN,NaN
1107122400,2.33853,2.3428299999999997,2.32533,2.33333,1.1596470164750997e+308,-9.804709930132577e+307,NaN,NaN,NaN,NaN,1.1596470164750997e+308,-9.804709930132577e+307,NaN,NaN,NaN,NaN,1.1596470164750997e+308,-9.804709930132577e+307,NaN,NaN,NaN,NaN
1107208800,2.33333,2.33893,2.32233,2.3287299999999997,NaN,7.972861128842879e+307,NaN,NaN,NaN,NaN,NaN,7.972861128842879e+307,NaN,NaN,NaN,NaN,NaN,7.972861128842879e+307,NaN,NaN,NaN,NaN
1107295200,2.3287299999999997,2.33903,2.31803,2.33473,-7.154171433761461e+307,-1.2112798604862553e+308,-7.154171433761461e+307,NaN,NaN,NaN,-7.154171433761461e+307,-1.2112798604862553e+308,-7.154171433761461e+307,NaN,NaN,NaN,-7.154171433761461e+307,-1.2112798604862553e+308,-7.154171433761461e+307,NaN,NaN,NaN
1107381600,2.33473,2.34323,2.33013,2.33503,5.817532159520357e+307,NaN,NaN,5.817532159520357e+307,NaN,NaN,5.817532159520357e+307,NaN,NaN,5.817532159520357e+307,NaN,NaN,5.817532159520357e+307,NaN,NaN,5.817532159520357e+307,NaN,NaN
1107468000,2.33503,2.35633,2.33053,2.34093,-8.838307138030912e+307,7.472708206090062e+307,NaN,NaN,NaN,NaN,-8.838307138030912e+307,7.472708206090062e+307,NaN,NaN,NaN,NaN,-8.838307138030912e+307,7.472708206090062e+307,NaN,NaN,NaN,NaN
1107727200,2.3407299999999998,2.34783,2.32963,2.33093,1.0527246569950948e+308,-6.07655557462423e+307,1.0527246569950948e+308,NaN,NaN,NaN,1.0527246569950948e+308,-6.07655557462423e+307,1.0527246569950948e+308,NaN,NaN,NaN,1.0527246569950948e+308,-6.07655557462423e+307,1.0527246569950948e+308,NaN,NaN,NaN
1107813600,2.33093,2.33383,2.30993,2.31143,-1.3635063079322178e+308,9.23182941446272e+307,NaN,-1.3635063079322178e+308,NaN,NaN,-1.3635063079322178e+308,9.23182941446272e+307,NaN,-1.3635063079322178e+308,NaN,NaN,-1.3635063079322178e+308,9.23182941446272e+307,NaN,-1.3635063079322178e+308,NaN,NaN
1107900000,2.31143,2.32723,2.31143,2.31783,NaN,-1.0995968234639443e+308,NaN,NaN,NaN,NaN,NaN,-1.0995968234639443e+308,NaN,NaN,NaN,NaN,NaN,-1.0995968234639443e+308,NaN,NaN,NaN,NaN
1107986400,2.31783,2.32783,2.31603,2.3205299999999998,9.30317182615452e+307,1.424215909651961e+308,NaN,9.30317182615452e+307,NaN,NaN,9.30317182615452e+307,1.424215909651961e+308,NaN,9.30317182615452e+307,NaN,NaN,9.30317182615452e+307,1.424215909651961e+308,NaN,9.30317182615452e+307,NaN,NaN
1108072800,2.3205299999999998,2.32393,2.30623,2.30903,-7.565027171251627e+307,NaN,-7.565027171251627e+307,NaN,NaN,NaN,-7.565027171251627e+307,NaN,-7.565027171251627e+307,NaN,NaN,NaN,-7.565027171251627e+307,NaN,-7.565027171251627e+307,NaN,NaN,NaN
1108332000,2.31013,2.33693,2.30713,2.3266299999999998,1.149319536423219e+308,-9.717392026684944e+307,NaN,NaN,NaN,NaN,1.149319536423219e+308,-9.717392026684944e+307,NaN,NaN,NaN,NaN,1.149319536423219e+308,-9.717392026684944e+307,NaN,NaN,NaN,NaN
1108418400,2.3266299999999998,2.33683,2.32313,2.33353,NaN,7.901857139616216e+307,NaN,NaN,NaN,NaN,NaN,7.901857139616216e+307,NaN,NaN,NaN,NaN,NaN,7.901857139616216e+307,NaN,NaN,NaN,NaN
