time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot
1262556000,1.69119,1.69387,1.68645,1.68861,NaN,NaN,NaN,NaN,NaN,NaN
1262570400,1.68861,1.68883,1.68201,1.68232,NaN,NaN,NaN,NaN,NaN,NaN
1262584800,1.68232,1.68654,1.68073,1.68527,NaN,NaN,NaN,NaN,NaN,NaN
1262599200,1.68527,1.68738,1.67534,1.68071,NaN,NaN,NaN,NaN,NaN,NaN
1262613600,1.68071,1.68366,1.66826,1.67628,NaN,NaN,NaN,NaN,NaN,NaN
1262628000,1.67628,1.67884,1.67491,1.67629,NaN,NaN,NaN,NaN,NaN,NaN
1262642400,1.67629,1.67801,1.67158,1.67171,NaN,NaN,NaN,NaN,NaN,NaN
1262656800,1.67171,1.67472,1.67098,1.67421,NaN,NaN,NaN,NaN,NaN,NaN
1262671200,1.67421,1.67631,1.66393,1.66568,NaN,NaN,NaN,NaN,NaN,NaN
1262685600,1.66568,1.66609,1.65661,1.66411,NaN,NaN,NaN,NaN,NaN,NaN
1262700000,1.66411,1.66683,1.6589,1.66064,NaN,NaN,NaN,NaN,NaN,NaN
1262714400,1.66064,1.66388,1.65813,1.66101,NaN,NaN,NaN,NaN,NaN,NaN
1262728800,1.66101,1.66271,1.65771,1.65886,NaN,NaN,NaN,NaN,NaN,NaN
1262743200,1.65886,1.66021,1.65531,1.65641,NaN,NaN,NaN,NaN,NaN,NaN
1262757600,1.65641,1.66891,1.65561,1.66251,NaN,NaN,NaN,NaN,NaN,NaN
1262772000,1.66251,1.66524,1.65411,1.65481,NaN,NaN,NaN,NaN,NaN,NaN
1262786400,1.65481,1.65841,1.64944,1.65309,NaN,NaN,NaN,NaN,NaN,NaN
1262800800,1.65309,1.65561,1.65107,1.65265,NaN,NaN,NaN,NaN,NaN,NaN
1262815200,1.65265,1.65559,1.65191,1.65331,NaN,NaN,NaN,NaN,NaN,NaN
1262829600,1.65331,1.65531,1.65021,1.65061,NaN,NaN,NaN,NaN,NaN,NaN
1262844000,1.65061,1.65451,1.63993,1.64573,NaN,1.6492370780532597,NaN,NaN,NaN,NaN
1262858400,1.64573,1.64696,1.64093,1.64246,NaN,1.6448513871475405,NaN,NaN,NaN,NaN
1262872800,1.64246,1.65336,1.64226,1.65043,NaN,1.6451299227541767,NaN,NaN,NaN,NaN
1262887200,1.65043,1.65091,1.64746,1.6477,NaN,1.6449649589577273,NaN,NaN,NaN,NaN
1262901600,1.6477,1.64981,1.64662,1.64672,NaN,1.6452102443538363,NaN,NaN,NaN,NaN
1262916000,1.64672,1.65041,1.64591,1.64951,1.6447934216073783,1.6456032328717791,NaN,NaN,NaN,NaN
1262930400,1.64951,1.65694,1.64702,1.6564,1.6449916364965282,1.6487167916154752,NaN,NaN,NaN,NaN
1262944800,1.6564,1.66337,1.64921,1.66149,1.6465739821644951,1.6534603478202166,NaN,NaN,NaN,NaN
1262959200,1.66149,1.66268,1.6488,1.65091,1.6483366044218357,1.6542936395814907,NaN,NaN,NaN,NaN
1262973600,1.65091,1.65531,1.64962,1.65197,1.6498339945284528,1.6542662592924144,NaN,NaN,NaN,NaN
1263160800,1.65197,1.65631,1.64971,1.65341,1.6512378189247665,1.6540254046007656,NaN,NaN,NaN,NaN
1263175200,1.65341,1.65341,1.64961,1.65131,1.6521141152745535,1.6540247981956306,NaN,NaN,NaN,NaN
1263189600,1.65131,1.66041,1.64875,1.66031,1.6531389851435057,1.6564960215614557,NaN,NaN,NaN,NaN
1263204000,1.66031,1.66263,1.65823,1.66121,1.6548574571718615,1.658811821781025,NaN,NaN,NaN,NaN
1263218400,1.66121,1.67043,1.66111,1.66667,1.6574874540546198,1.6627255873102293,NaN,NaN,NaN,NaN
1263232800,1.66667,1.66683,1.66221,1.66486,1.6600382122087929,1.6647619777668259,NaN,NaN,NaN,NaN
1263247200,1.66486,1.66675,1.66193,1.66301,1.6624292565981758,1.6656054687961068,NaN,NaN,NaN,NaN
1263261600,1.66301,1.66551,1.66231,1.66531,1.6642467724710959,1.6661657324413188,NaN,NaN,NaN,NaN
1263276000,1.66531,1.66784,1.6585,1.66784,1.6654154391250378,1.6675513601656338,NaN,NaN,NaN,NaN
1263290400,1.66784,1.67877,1.6661,1.67712,1.6675800631360396,1.6719931081635415,NaN,NaN,NaN,NaN
1263304800,1.67712,1.68108,1.67468,1.68061,1.6705795254450693,1.676892667749474,NaN,NaN,NaN,NaN
1263319200,1.68061,1.68215,1.67815,1.67911,1.6740653527853735,1.6803345528316762,NaN,NaN,NaN,NaN
1263333600,1.67911,1.68078,1.67779,1.67925,1.6773159507193134,1.6820415481658304,NaN,NaN,NaN,NaN
1263348000,1.67925,1.68277,1.67621,1.68001,1.6800908474434624,1.6829008813286623,NaN,NaN,NaN,NaN
1263362400,1.68001,1.687,1.67957,1.68217,1.6826425678298296,1.6841272160918959,NaN,NaN,NaN,NaN
1263376800,1.68217,1.68772,1.68051,1.68128,1.6847751043396946,1.6846906470750174,1.6847751043396946,NaN,NaN,NaN
1263391200,1.68128,1.68955,1.67679,1.6783,1.6864208282608477,1.684033460187512,NaN,NaN,NaN,NaN
1263405600,1.6783,1.68087,1.67621,1.67731,1.686956572821082,1.6826009190248434,NaN,NaN,NaN,NaN
1263420000,1.67731,1.68056,1.67562,1.67891,1.6868374689171337,1.6815834572146144,NaN,NaN,NaN,NaN
1263434400,1.67891,1.67986,1.67698,1.67698,1.686119912228132,1.6801549115879677,NaN,NaN,NaN,NaN
1263448800,1.67698,1.68118,1.67621,1.67669,1.684993414993154,1.678719494130077,NaN,NaN,NaN,NaN
1263463200,1.67669,1.6807,1.67441,1.68047,1.6835187546056138,1.678593563149849,NaN,NaN,NaN,NaN
1263477600,1.68047,1.68139,1.67241,1.67401,1.6819696291668225,1.6769745390817208,NaN,NaN,NaN,NaN
1263492000,1.67401,1.67551,1.6697,1.67109,1.6798126717549984,1.6746702681151504,NaN,NaN,NaN,NaN
1263506400,1.67109,1.67357,1.66855,1.67238,1.6774388195229581,1.672667116375572,NaN,NaN,NaN,NaN
1263520800,1.67238,1.67774,1.67131,1.67583,1.6756379989814507,1.6727242586817563,NaN,NaN,NaN,NaN
1263535200,1.67583,1.67763,1.6723,1.67321,1.674273937285836,1.6725754495226197,NaN,NaN,NaN,NaN
1263549600,1.67321,1.67526,1.66957,1.66987,1.6730170628309302,1.671449369517969,NaN,NaN,NaN,NaN
1263564000,1.66987,1.676,1.66656,1.67114,1.6719819840129042,1.6705118222411115,NaN,NaN,NaN,NaN
1263578400,1.67114,1.67618,1.67096,1.67332,1.6714669208775583,1.6706663114470777,NaN,NaN,NaN,NaN
1263765600,1.67332,1.67771,1.67332,1.67702,1.6714451902233673,1.6724582600638527,NaN,1.6714451902233673,NaN,NaN
1263780000,1.67702,1.6784,1.67541,1.67712,1.671974722929622,1.6741854212444804,NaN,NaN,NaN,NaN
1263794400,1.67712,1.68137,1.67443,1.6783,1.6729837560725194,1.6759602232378163,NaN,NaN,NaN,NaN
1263808800,1.6783,1.68153,1.67192,1.67259,1.6740022153270178,1.6754945623534916,NaN,NaN,NaN,NaN
1263823200,1.67259,1.67722,1.6721,1.67361,1.6746939662421279,1.6751285289724762,NaN,NaN,NaN,NaN
1263837600,1.67361,1.67715,1.67321,1.67521,1.6752426196583896,1.675015378901523,1.6752426196583896,NaN,NaN,NaN
1263852000,1.67521,1.68346,1.67458,1.68315,1.6761407062304288,1.677853630591768,NaN,1.6761407062304288,NaN,NaN
1263866400,1.68315,1.68548,1.68223,1.68387,1.677771844743435,1.6807661282440916,NaN,NaN,NaN,NaN
1263880800,1.68387,1.68977,1.68112,1.68822,1.679830816644962,1.6845890368471061,NaN,NaN,NaN,NaN
1263895200,1.68822,1.68964,1.68036,1.68309,1.6818904184095091,1.6855189731263671,NaN,NaN,NaN,NaN
1263909600,1.68309,1.69181,1.68309,1.68841,1.6841017913377192,1.687488586680763,NaN,NaN,NaN,NaN
1263924000,1.68841,1.69145,1.68611,1.68711,1.686193485874391,1.6882552164248532,NaN,NaN,NaN,NaN
1263938400,1.68711,1.68909,1.68601,1.6886,1.6877962056879325,1.6897229926942943,NaN,NaN,NaN,NaN
1263952800,1.6886,1.6904,1.68651,1.68741,1.6892138207503973,1.6900444815199218,NaN,NaN,NaN,NaN
1263967200,1.68741,1.69156,1.6842,1.69027,1.6902414164206574,1.6911860568554837,NaN,NaN,NaN,NaN
1263981600,1.69027,1.70376,1.68794,1.70291,1.6921635625366058,1.695784782774712,NaN,NaN,NaN,NaN
1263996000,1.70291,1.70929,1.70041,1.70422,1.6953444427316724,1.7004649869913178,NaN,NaN,NaN,NaN
1264010400,1.70422,1.70661,1.70311,1.70443,1.698687328025879,1.7041663039462334,NaN,NaN,NaN,NaN
1264024800,1.70443,1.70461,1.70021,1.70051,1.7015469064118958,1.7047996508333434,NaN,NaN,NaN,NaN
1264039200,1.70051,1.70335,1.69868,1.70151,1.7036992679976066,1.7051088155480216,NaN,NaN,NaN,NaN
1264053600,1.70151,1.70381,1.69573,1.69626,1.7049029530281676,1.703490418058715,1.7049029530281676,NaN,NaN,NaN
1264068000,1.69626,1.69848,1.69264,1.69421,1.7047591764155456,1.7012953398082893,NaN,NaN,NaN,NaN
1264082400,1.69421,1.70416,1.69289,1.69985,1.7045439758933083,1.700760860155729,NaN,NaN,NaN,NaN
1264096800,1.69985,1.70457,1.69931,1.70299,1.704567185763751,1.7017540241125457,NaN,NaN,NaN,NaN
1264111200,1.70299,1.70452,1.70041,1.70331,1.7046428489482766,1.7029911410408916,NaN,NaN,NaN,NaN
1264125600,1.70331,1.70381,1.69989,1.70031,1.704589152905238,1.7024868340495822,NaN,NaN,NaN,NaN
1264140000,1.70031,1.70569,1.69603,1.69771,1.7042081511435683,1.7006740862989893,NaN,NaN,NaN,NaN
1264154400,1.69771,1.70282,1.69607,1.70151,1.703356977757157,1.7002374266881146,NaN,NaN,NaN,NaN
1264168800,1.70151,1.70555,1.69781,1.70216,1.7027716471459529,1.7006611036373984,NaN,NaN,NaN,NaN
1264370400,1.70216,1.70351,1.69922,1.70081,1.7022859135317345,1.7011614190131052,NaN,NaN,NaN,NaN
1264384800,1.70081,1.70275,1.69867,1.70012,1.7019340840794945,1.7010515640320998,NaN,NaN,NaN,NaN
1264399200,1.70012,1.70787,1.69914,1.70734,1.7021614883317606,1.7031355064883231,NaN,1.7021614883317606,NaN,NaN
1264413600,1.70734,1.71176,1.70261,1.71113,1.7031098792489978,1.7063602961857625,NaN,NaN,NaN,NaN
1264428000,1.71113,1.72059,1.7111,1.71741,1.7054872487551578,1.7112102671319183,NaN,NaN,NaN,NaN
1264442400,1.71741,1.72029,1.71586,1.71754,1.7085039155228379,1.7149184354159244,NaN,NaN,NaN,NaN
1264456800,1.71754,1.71911,1.71482,1.71611,1.7115748855233164,1.7172889875052029,NaN,NaN,NaN,NaN
1264471200,1.71611,1.71876,1.71511,1.71837,1.7144376140950208,1.7192557953355945,NaN,NaN,NaN,NaN
1264485600,1.71837,1.7245,1.71362,1.71528,1.7171981714724809,1.7197213039428052,NaN,NaN,NaN,NaN
1264500000,1.71528,1.71781,1.71127,1.71391,1.7187598984334178,1.7193164552548148,NaN,NaN,NaN,NaN
1264514400,1.71391,1.72393,1.71236,1.71356,1.7203043099928004,1.7182399407070514,1.7203043099928004,NaN,NaN,NaN
1264528800,1.71356,1.71629,1.7109,1.71547,1.7206615089375523,1.7178949109898594,NaN,NaN,NaN,NaN
1264543200,1.71547,1.71761,1.71357,1.71501,1.7208380394402876,1.7174047431321466,NaN,NaN,NaN,NaN
1264557600,1.71501,1.71668,1.7131,1.71561,1.720385966301556,1.7169483100252898,NaN,NaN,NaN,NaN
1264572000,1.71561,1.72557,1.71542,1.72461,1.7205506559389112,1.7191187073754055,NaN,NaN,NaN,NaN
1264586400,1.72461,1.72788,1.72117,1.72674,1.7212035672112322,1.7220508345403953,NaN,1.7212035672112322,NaN,NaN
1264600800,1.72674,1.72774,1.72161,1.72658,1.7222003748877515,1.7248207633863823,NaN,NaN,NaN,NaN
1264615200,1.72658,1.7286,1.71943,1.72061,1.7232053828387497,1.7246084122038554,NaN,NaN,NaN,NaN
1264629600,1.72061,1.72201,1.71729,1.71831,1.723500966358347,1.7232014453547184,1.723500966358347,NaN,NaN,NaN
1264644000,1.71831,1.72376,1.71531,1.71711,1.7234331239019527,1.7213513947124919,NaN,NaN,NaN,NaN
1264658400,1.71711,1.7222,1.71621,1.71851,1.7230469552723353,1.7205257127660887,NaN,NaN,NaN,NaN
1264672800,1.71851,1.72241,1.71601,1.72176,1.7225143829288698,1.7209709896403957,NaN,NaN,NaN,NaN
1264687200,1.72176,1.72333,1.70977,1.71885,1.7215699227314798,1.7205768088211284,NaN,NaN,NaN,NaN
1264701600,1.71885,1.72173,1.71588,1.71942,1.7209062663007364,1.7201561886278272,NaN,NaN,NaN,NaN
1264716000,1.71942,1.72546,1.71781,1.72441,1.7206432592200342,1.7209709323972686,NaN,1.7206432592200342,NaN,NaN
1264730400,1.72441,1.72511,1.72141,1.7229,1.7207457910688477,1.721581997638017,NaN,NaN,NaN,NaN
1264744800,1.7229,1.72451,1.71554,1.7182,1.7205536731351514,1.720722075611656,NaN,NaN,NaN,NaN
1264759200,1.7182,1.72238,1.70941,1.71051,1.71982114059286,1.717131113296037,1.71982114059286,NaN,NaN,NaN
1264773600,1.71051,1.71249,1.70419,1.707,1.7177622581313694,1.7129235623287795,NaN,NaN,NaN,NaN
1264788000,1.707,1.71159,1.70605,1.70897,1.7155013624268538,1.710159332537476,NaN,NaN,NaN,NaN
1264975200,1.70897,1.70897,1.70321,1.70411,1.7126924824666512,1.707032733533024,NaN,NaN,NaN,NaN
1264989600,1.70411,1.70872,1.70341,1.7075,1.7100650391472467,1.7056542466687175,NaN,NaN,NaN,NaN
1265004000,1.7075,1.70872,1.69988,1.7036,1.7074570051927171,1.7033306049707726,NaN,NaN,NaN,NaN
