time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot
1546405200,139.76299999999998,139.76299999999998,139.391,139.44299999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546408800,139.44299999999998,139.48899999999998,139.301,139.37699999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546412400,139.37699999999998,139.45899999999997,139.291,139.40599999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546416000,139.40599999999998,139.468,138.321,138.504,NaN,NaN,NaN,NaN,NaN,NaN
1546419600,138.504,138.564,138.14899999999997,138.253,NaN,NaN,NaN,NaN,NaN,NaN
1546423200,138.253,138.41199999999998,138.08499999999998,138.21499999999997,NaN,NaN,NaN,NaN,NaN,NaN
1546426800,138.21499999999997,138.321,138.113,138.19699999999997,NaN,NaN,NaN,NaN,NaN,NaN
1546430400,138.19699999999997,138.369,138.039,138.10199999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546434000,138.10199999999998,138.14299999999997,137.44199999999998,137.701,NaN,NaN,NaN,NaN,NaN,NaN
1546437600,137.701,137.896,137.628,137.856,NaN,NaN,NaN,NaN,NaN,NaN
1546441200,137.856,138.046,137.65099999999998,137.70999999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546444800,137.70999999999998,137.902,137.50799999999998,137.611,NaN,NaN,NaN,NaN,NaN,NaN
1546448400,137.611,137.82399999999998,137.56799999999998,137.76999999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546452000,137.76999999999998,137.88,137.732,137.83599999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546455600,137.83599999999998,137.838,137.68699999999998,137.736,NaN,NaN,NaN,NaN,NaN,NaN
1546459200,137.736,137.742,137.51799999999997,137.58599999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546462800,137.58599999999998,137.623,137.24699999999999,137.26799999999997,NaN,NaN,NaN,NaN,NaN,NaN
1546466400,137.26799999999997,137.272,130.69899999999998,132.875,NaN,NaN,NaN,NaN,NaN,NaN
1546470000,132.875,135.289,132.54999999999998,134.44799999999998,NaN,NaN,NaN,NaN,NaN,NaN
1546473600,134.44799999999998,135.25,134.44699999999997,135.064,NaN,NaN,NaN,NaN,NaN,NaN
1546477200,135.064,135.242,134.73499999999999,134.93099999999998,NaN,134.77333976124882,NaN,NaN,NaN,NaN
1546480800,134.93099999999998,134.93099999999998,134.39399999999998,134.41199999999998,NaN,134.24871479162047,NaN,NaN,NaN,NaN
1546484400,134.41199999999998,134.60899999999998,134.27599999999998,134.474,NaN,134.0043678904929,NaN,NaN,NaN,NaN
1546488000,134.474,134.61999999999998,134.44299999999998,134.458,NaN,133.81511686713833,NaN,NaN,NaN,NaN
1546491600,134.458,134.488,133.88,134.20299999999997,NaN,133.71133838193543,NaN,NaN,NaN,NaN
1546495200,134.20299999999997,134.226,134.041,134.13199999999998,133.77794281949932,133.64850267752473,NaN,NaN,NaN,NaN
1546498800,134.13199999999998,135.10999999999999,134.13199999999998,135.00199999999998,133.52278268881412,133.93480818532709,NaN,133.52278268881412,NaN,NaN
1546502400,135.00199999999998,135.56099999999998,134.827,135.27999999999997,133.68011940824303,134.38392199288063,NaN,NaN,NaN,NaN
1546506000,135.27999999999997,135.676,135.26999999999998,135.44099999999997,133.94691632459708,134.89990558978226,NaN,NaN,NaN,NaN
1546509600,135.44099999999997,135.46599999999998,135.15699999999998,135.295,134.27000180546787,135.16665483978912,NaN,NaN,NaN,NaN
1546513200,135.295,135.31799999999998,134.998,135.06699999999998,134.5498981800136,135.24468321440452,NaN,NaN,NaN,NaN
1546516800,135.06699999999998,135.357,134.98299999999998,135.225,134.7869169535844,135.29671554095657,NaN,NaN,NaN,NaN
1546520400,135.225,135.79999999999998,135.124,135.65499999999997,135.01632930207427,135.49010849147106,NaN,NaN,NaN,NaN
1546524000,135.65499999999997,135.886,135.503,135.521,135.24878977343332,135.63235882304673,NaN,NaN,NaN,NaN
1546527600,135.521,135.837,134.94699999999997,135.51299999999998,135.42085629134723,135.71548548565858,NaN,NaN,NaN,NaN
1546531200,135.51299999999998,136.78699999999998,135.458,136.54199999999997,135.67435379465152,136.04424734245666,NaN,NaN,NaN,NaN
1546534800,136.54199999999997,136.64499999999998,136.262,136.57199999999997,135.94454288395707,136.35792023798084,NaN,NaN,NaN,NaN
1546538400,136.57199999999997,136.57999999999998,136.19199999999998,136.22899999999998,136.177438195124,136.50109789947464,NaN,NaN,NaN,NaN
1546542000,136.22899999999998,136.26399999999998,136.07399999999998,136.087,136.33398181396208,136.45608394816276,NaN,NaN,NaN,NaN
1546545600,136.087,136.13199999999998,135.696,135.85199999999998,136.40103000943898,136.3168886057837,136.40103000943898,NaN,NaN,NaN
1546549200,135.85199999999998,136.07199999999997,135.808,135.992,136.4134489850934,136.2533271552911,NaN,NaN,NaN,NaN
1546552800,135.992,136.064,135.903,136.04299999999998,136.39707290041449,136.21979996689006,NaN,NaN,NaN,NaN
1546556400,136.04299999999998,136.356,136.02499999999998,136.189,136.3959185888782,136.24636872942293,NaN,NaN,NaN,NaN
1546560000,136.189,136.28799999999998,135.807,135.892,136.36795386216932,136.1558557339157,NaN,NaN,NaN,NaN
1546563600,135.892,136.45299999999997,135.887,136.31599999999997,136.35379018317155,136.19308654458578,NaN,NaN,NaN,NaN
1546567200,136.31599999999997,136.759,136.243,136.623,136.38133649764572,136.31523423796276,NaN,NaN,NaN,NaN
1546570800,136.623,137.07199999999997,136.60199999999998,136.94299999999998,136.45926476565742,136.55750312574222,NaN,136.45926476565742,NaN,NaN
1546574400,136.94299999999998,137.05999999999997,136.874,136.904,136.57430965610976,136.74359544404615,NaN,NaN,NaN,NaN
1546578000,136.904,136.94699999999997,136.706,136.77399999999997,136.68951849795815,136.84965352068633,NaN,NaN,NaN,NaN
1546581600,136.77399999999997,136.808,136.54799999999997,136.7,136.7797740194609,136.88197723381327,NaN,NaN,NaN,NaN
1546585200,136.7,136.85799999999998,136.315,136.42999999999998,136.83280050405867,136.80791932772863,136.83280050405867,NaN,NaN,NaN
1546588800,136.42999999999998,136.88,136.40499999999997,136.873,136.8638306822217,136.8606767859766,NaN,NaN,NaN,NaN
1546592400,136.873,136.91799999999998,136.75199999999998,136.892,136.9019995189309,136.9156813941017,NaN,136.9019995189309,NaN,NaN
1546596000,136.892,137.15599999999998,136.796,136.86499999999998,136.95393210170252,136.9722597803602,NaN,NaN,NaN,NaN
1546599600,136.86499999999998,136.916,136.748,136.789,136.9838986032573,136.94846423696328,136.9838986032573,NaN,NaN,NaN
1546603200,136.789,136.916,136.773,136.832,137.00261829611267,136.91848357861033,NaN,NaN,NaN,NaN
1546606800,136.832,137.119,136.814,136.927,137.01944303920183,136.91530303336657,NaN,NaN,NaN,NaN
1546610400,136.927,137.1,136.868,136.98999999999998,137.02860515095753,136.94243987206036,NaN,NaN,NaN,NaN
1546614000,136.98999999999998,137.575,136.642,137.552,137.05583362748735,137.15298092647578,NaN,137.05583362748735,NaN,NaN
1546617600,137.552,137.975,137.458,137.92299999999997,137.1845197832348,137.47157863484318,NaN,NaN,NaN,NaN
1546621200,137.92299999999997,138.15099999999998,137.839,138.012,137.37627950666095,137.78766627451478,NaN,NaN,NaN,NaN
