time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1231884000,1.4496499999999999,1.47078,1.44903,1.46093,-7.254003974523887e+307,-7.96833417975641e+307,-7.254003974523887e+307,NaN,NaN,NaN,-7.254003974523887e+307,-7.96833417975641e+307,-7.254003974523887e+307,NaN,NaN,NaN,-7.254003974523887e+307,-7.96833417975641e+307,-7.254003974523887e+307,NaN,NaN,NaN
1231970400,1.46093,1.4685,1.44732,1.46384,5.898712631896414e+307,1.210592102080675e+308,NaN,5.898712631896414e+307,NaN,NaN,5.898712631896414e+307,1.210592102080675e+308,NaN,5.898712631896414e+307,NaN,NaN,5.898712631896414e+307,1.210592102080675e+308,NaN,5.898712631896414e+307,NaN,NaN
1232056800,1.46384,1.49803,1.46252,1.47455,-8.961640869378807e+307,NaN,-8.961640869378807e+307,NaN,NaN,NaN,-8.961640869378807e+307,NaN,-8.961640869378807e+307,NaN,NaN,NaN,-8.961640869378807e+307,NaN,-8.961640869378807e+307,NaN,NaN,NaN
1232316000,1.47455,1.4909,1.44149,1.44188,1.0674148525270487e+308,-7.46846524123211e+307,NaN,NaN,NaN,NaN,1.0674148525270487e+308,-7.46846524123211e+307,NaN,NaN,NaN,NaN,1.0674148525270487e+308,-7.46846524123211e+307,NaN,NaN,NaN,NaN
1232402400,1.44188,1.44431,1.38604,1.39234,-1.3825332910464458e+308,6.073105337969798e+307,NaN,-1.3825332910464458e+308,NaN,NaN,-1.3825332910464458e+308,6.073105337969798e+307,NaN,-1.3825332910464458e+308,NaN,NaN,-1.3825332910464458e+308,6.073105337969798e+307,NaN,-1.3825332910464458e+308,NaN,NaN
1232488800,1.39234,1.40262,1.36176,1.39502,NaN,-9.22658762973088e+307,NaN,NaN,NaN,NaN,NaN,-9.22658762973088e+307,NaN,NaN,NaN,NaN,NaN,-9.22658762973088e+307,NaN,NaN,NaN,NaN
1232575200,1.39502,1.40226,1.36884,1.38761,9.432992489407225e+307,1.0989724781059825e+308,NaN,9.432992489407225e+307,NaN,NaN,9.432992489407225e+307,1.0989724781059825e+308,NaN,9.432992489407225e+307,NaN,NaN,9.432992489407225e+307,1.0989724781059825e+308,NaN,9.432992489407225e+307,NaN,NaN
1232661600,1.38761,1.38982,1.35016,1.38046,-7.670592978618057e+307,-1.4234072472650276e+308,-7.670592978618057e+307,NaN,NaN,NaN,-7.670592978618057e+307,-1.4234072472650276e+308,-7.670592978618057e+307,NaN,NaN,NaN,-7.670592978618057e+307,-1.4234072472650276e+308,-7.670592978618057e+307,NaN,NaN,NaN
1232920800,1.38046,1.39952,1.35472,1.3992,1.1653576605486151e+308,NaN,NaN,1.1653576605486151e+308,NaN,NaN,1.1653576605486151e+308,NaN,NaN,1.1653576605486151e+308,NaN,NaN,1.1653576605486151e+308,NaN,NaN,1.1653576605486151e+308,NaN,NaN
1233007200,1.3992,1.42427,1.39277,1.41288,NaN,9.711874542027027e+307,NaN,NaN,NaN,NaN,NaN,9.711874542027027e+307,NaN,NaN,NaN,NaN,NaN,9.711874542027027e+307,NaN,NaN,NaN,NaN
1233093600,1.41288,1.43764,1.41225,1.4246699999999999,-7.189401918657897e+307,-7.897370506225574e+307,-7.189401918657897e+307,NaN,NaN,NaN,-7.189401918657897e+307,-7.897370506225574e+307,-7.189401918657897e+307,NaN,NaN,NaN,-7.189401918657897e+307,-7.897370506225574e+307,-7.189401918657897e+307,NaN,NaN,NaN
1233180000,1.4246699999999999,1.44113,1.40716,1.42998,5.84618040771767e+307,1.1998109198695533e+308,NaN,5.84618040771767e+307,NaN,NaN,5.84618040771767e+307,1.1998109198695533e+308,NaN,5.84618040771767e+307,NaN,NaN,5.84618040771767e+307,1.1998109198695533e+308,NaN,5.84618040771767e+307,NaN,NaN
1233266400,1.42998,1.44989,1.41846,1.44902,-8.881831094511329e+307,NaN,-8.881831094511329e+307,NaN,NaN,NaN,-8.881831094511329e+307,NaN,-8.881831094511329e+307,NaN,NaN,NaN,-8.881831094511329e+307,NaN,-8.881831094511329e+307,NaN,NaN,NaN
