time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot
1546405200,1.14448,1.14788,1.14448,1.1478,NaN,NaN,NaN,NaN,NaN,NaN
1546408800,1.1478,1.14967,1.14769,1.14852,NaN,NaN,NaN,NaN,NaN,NaN
1546412400,1.14852,1.14931,1.14737,1.14765,NaN,NaN,NaN,NaN,NaN,NaN
1546416000,1.14765,1.1478,1.14286,1.14479,NaN,NaN,NaN,NaN,NaN,NaN
1546419600,1.14479,1.14497,1.1421999999999999,1.1434,NaN,NaN,NaN,NaN,NaN,NaN
1546423200,1.1434,1.14417,1.14319,1.14369,NaN,NaN,NaN,NaN,NaN,NaN
1546426800,1.14369,1.14389,1.14245,1.14337,NaN,NaN,NaN,NaN,NaN,NaN
1546430400,1.14337,1.1434,1.1397599999999999,1.14049,NaN,NaN,NaN,NaN,NaN,NaN
1546434000,1.14049,1.14055,1.13672,1.1371499999999999,NaN,NaN,NaN,NaN,NaN,NaN
1546437600,1.1371499999999999,1.13753,1.13578,1.13607,NaN,NaN,NaN,NaN,NaN,NaN
1546441200,1.13607,1.13696,1.13417,1.13536,NaN,NaN,NaN,NaN,NaN,NaN
1546444800,1.13536,1.13622,1.13487,1.13563,NaN,NaN,NaN,NaN,NaN,NaN
1546448400,1.13563,1.13571,1.13312,1.13351,NaN,NaN,NaN,NaN,NaN,NaN
1546452000,1.13351,1.13363,1.1326,1.13279,NaN,NaN,NaN,NaN,NaN,NaN
1546455600,1.13279,1.13441,1.1325,1.13436,NaN,NaN,NaN,NaN,NaN,NaN
1546459200,1.13436,1.13476,1.13404,1.1345399999999999,NaN,NaN,NaN,NaN,NaN,NaN
1546462800,1.1345399999999999,1.13475,1.13399,1.13426,NaN,NaN,NaN,NaN,NaN,NaN
1546466400,1.13426,1.13571,1.13063,1.13304,NaN,NaN,NaN,NaN,NaN,NaN
1546470000,1.13304,1.13513,1.1309,1.13122,NaN,NaN,NaN,NaN,NaN,NaN
1546473600,1.13122,1.13465,1.13097,1.13398,NaN,NaN,NaN,NaN,NaN,NaN
1546477200,1.13398,1.13525,1.13397,1.13483,NaN,1.1323654586776861,NaN,NaN,NaN,NaN
1546480800,1.13483,1.13614,1.13459,1.13581,NaN,1.1340049538056058,NaN,NaN,NaN,NaN
1546484400,1.13581,1.13714,1.13567,1.13646,NaN,1.134948343358767,NaN,NaN,NaN,NaN
1546488000,1.13646,1.13679,1.13604,1.13672,NaN,1.1359371258458655,NaN,NaN,NaN,NaN
1546491600,1.13672,1.1369799999999999,1.13569,1.13609,NaN,1.136376120856876,NaN,NaN,NaN,NaN
1546495200,1.13609,1.13766,1.13547,1.13722,1.1345146657883183,1.1369482501011652,NaN,NaN,NaN,NaN
1546498800,1.13722,1.13768,1.13615,1.13696,1.135912102177686,1.1372860759201067,NaN,NaN,NaN,NaN
1546502400,1.13696,1.13838,1.13539,1.13799,1.1364308495091322,1.1379183987618007,NaN,NaN,NaN,NaN
1546506000,1.13799,1.13839,1.13729,1.13757,1.1371793334221942,1.1382219063607337,NaN,NaN,NaN,NaN
1546509600,1.13757,1.13794,1.13633,1.13682,1.1376024821340913,1.138180989678261,NaN,NaN,NaN,NaN
1546513200,1.13682,1.13716,1.13403,1.13413,1.137680740397119,1.1370311751406068,1.137680740397119,NaN,NaN,NaN
1546516800,1.13413,1.13553,1.13395,1.13434,1.1373983782086627,1.1359525811829314,NaN,NaN,NaN,NaN
1546520400,1.13434,1.13669,1.13374,1.1365399999999999,1.1370115150349855,1.1357270466179594,NaN,NaN,NaN,NaN
1546524000,1.1365399999999999,1.13722,1.13613,1.13645,1.1367596331767467,1.135877222836412,NaN,NaN,NaN,NaN
1546527600,1.13645,1.14092,1.13645,1.13926,1.1368973641365179,1.136955571565241,NaN,1.1368973641365179,NaN,NaN
1546531200,1.13926,1.1411,1.13867,1.13983,1.1373860676709278,1.1380228197776512,NaN,NaN,NaN,NaN
1546534800,1.13983,1.14058,1.1393199999999999,1.13987,1.1380288418858624,1.139017804230809,NaN,NaN,NaN,NaN
1546538400,1.13987,1.14067,1.13963,1.14006,1.1387315719440647,1.1396814314148995,NaN,NaN,NaN,NaN
1546542000,1.14006,1.1404,1.13825,1.13913,1.1392467936027428,1.139877938291721,NaN,NaN,NaN,NaN
1546545600,1.13913,1.14014,1.13895,1.13982,1.1396717344936331,1.1402013181038257,NaN,NaN,NaN,NaN
1546549200,1.13982,1.13995,1.1393,1.1393,1.1400129544873399,1.1402750684175764,NaN,NaN,NaN,NaN
1546552800,1.1393,1.1399299999999999,1.13868,1.13931,1.1402486379894758,1.1403595166401945,NaN,NaN,NaN,NaN
1546556400,1.13931,1.13963,1.13897,1.13899,1.1403983495421932,1.140136389380796,1.1403983495421932,NaN,NaN,NaN
