time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot
1546405200,1.27391,1.27572,1.27391,1.27556,NaN,NaN,NaN,NaN,NaN,NaN
1546408800,1.27556,1.27728,1.27517,1.27551,NaN,NaN,NaN,NaN,NaN,NaN
1546412400,1.27551,1.2763,1.27473,1.27516,NaN,NaN,NaN,NaN,NaN,NaN
1546416000,1.27516,1.27607,1.26954,1.27111,NaN,NaN,NaN,NaN,NaN,NaN
1546419600,1.27111,1.27193,1.26875,1.26888,NaN,NaN,NaN,NaN,NaN,NaN
1546423200,1.26888,1.27027,1.2671,1.26731,NaN,NaN,NaN,NaN,NaN,NaN
1546426800,1.26731,1.26744,1.26595,1.2664199999999999,NaN,NaN,NaN,NaN,NaN,NaN
1546430400,1.2664199999999999,1.2666,1.26447,1.26517,NaN,NaN,NaN,NaN,NaN,NaN
1546434000,1.26517,1.26552,1.2603,1.2609299999999999,NaN,NaN,NaN,NaN,NaN,NaN
1546437600,1.2609299999999999,1.26182,1.25967,1.26065,NaN,NaN,NaN,NaN,NaN,NaN
1546441200,1.26065,1.26261,1.25956,1.25997,NaN,NaN,NaN,NaN,NaN,NaN
1546444800,1.25997,1.26147,1.25811,1.25979,NaN,NaN,NaN,NaN,NaN,NaN
1546448400,1.25979,1.25998,1.25841,1.25865,NaN,NaN,NaN,NaN,NaN,NaN
1546452000,1.25865,1.25981,1.25853,1.2592,NaN,NaN,NaN,NaN,NaN,NaN
1546455600,1.2592,1.26121,1.25879,1.26119,NaN,NaN,NaN,NaN,NaN,NaN
1546459200,1.26119,1.26162,1.26069,1.26111,NaN,NaN,NaN,NaN,NaN,NaN
1546462800,1.26111,1.26143,1.2596,1.26039,NaN,NaN,NaN,NaN,NaN,NaN
1546466400,1.26039,1.26079,1.2373,1.24616,NaN,NaN,NaN,NaN,NaN,NaN
1546470000,1.24616,1.25499,1.24555,1.25151,NaN,NaN,NaN,NaN,NaN,NaN
1546473600,1.25151,1.25575,1.2514399999999999,1.25479,NaN,NaN,NaN,NaN,NaN,NaN
1546477200,1.25479,1.25529,1.25372,1.25473,NaN,1.2527211597796146,NaN,NaN,NaN,NaN
1546480800,1.25473,1.256,1.25421,1.25461,NaN,1.2530232369573169,NaN,NaN,NaN,NaN
1546484400,1.25461,1.25574,1.25411,1.2549299999999999,NaN,1.253077445011426,NaN,NaN,NaN,NaN
1546488000,1.2549299999999999,1.25528,1.2544899999999999,1.25482,NaN,1.2532689003517261,NaN,NaN,NaN,NaN
1546491600,1.25482,1.25528,1.2540499999999999,1.25459,NaN,1.2534116136776876,NaN,NaN,NaN,NaN
1546495200,1.25459,1.25586,1.25419,1.25535,1.2522347386912605,1.2538185975234761,NaN,NaN,NaN,NaN
1546498800,1.25535,1.25663,1.25423,1.25522,1.2528245541545084,1.2542823664341165,NaN,NaN,NaN,NaN
1546502400,1.25522,1.25703,1.25384,1.25672,1.2533350720813803,1.2553138296316948,NaN,NaN,NaN,NaN
1546506000,1.25672,1.25875,1.25603,1.25808,1.2543316786020091,1.2567256614018678,NaN,NaN,NaN,NaN
1546509600,1.25808,1.25855,1.25679,1.2569299999999999,1.2553005722034756,1.257402628306828,NaN,NaN,NaN,NaN
1546513200,1.2569299999999999,1.25728,1.25512,1.25582,1.255964121360409,1.2572722452839413,NaN,NaN,NaN,NaN
1546516800,1.25582,1.25708,1.25509,1.25602,1.256413380328743,1.256908744680886,NaN,NaN,NaN,NaN
1546520400,1.25602,1.25993,1.25543,1.259,1.2569034618966006,1.2576182477253228,NaN,NaN,NaN,NaN
1546524000,1.259,1.2596,1.25764,1.2578,1.2574262107151655,1.2580445228228916,NaN,NaN,NaN,NaN
1546527600,1.2578,1.2607,1.2578,1.26009,1.2580549321339578,1.2590765838313933,NaN,NaN,NaN,NaN
1546531200,1.26009,1.26394,1.2595,1.26316,1.2590715959076144,1.2606850808064187,NaN,NaN,NaN,NaN
1546534800,1.26316,1.26475,1.26224,1.26427,1.260355402124074,1.2625952796250965,NaN,NaN,NaN,NaN
1546538400,1.26427,1.26467,1.26324,1.26324,1.2616847585322473,1.263707999199638,NaN,NaN,NaN,NaN
1546542000,1.26324,1.26368,1.26236,1.26316,1.262763461644115,1.2642230992477994,NaN,NaN,NaN,NaN
1546545600,1.26316,1.26391,1.26286,1.26347,1.2636652015456158,1.2645286396777262,NaN,NaN,NaN,NaN
1546549200,1.26347,1.26409,1.26308,1.2631999999999999,1.2643626339573226,1.2647157879896325,NaN,NaN,NaN,NaN
1546552800,1.2631999999999999,1.26386,1.26264,1.26344,1.264835227250291,1.2648496902610271,NaN,NaN,NaN,NaN
1546556400,1.26344,1.26368,1.26252,1.26272,1.2651073327394284,1.2645766934127556,1.2651073327394284,NaN,NaN,NaN
1546560000,1.26272,1.26393,1.26158,1.26386,1.2651544464029079,1.2645453702358829,NaN,NaN,NaN,NaN
1546563600,1.26386,1.26454,1.26352,1.26407,1.26522646249766,1.2645230543709436,NaN,NaN,NaN,NaN
1546567200,1.26407,1.26414,1.26361,1.26373,1.2651699427504166,1.2644039829415967,NaN,NaN,NaN,NaN
1546570800,1.26373,1.26433,1.26283,1.26414,1.2650049493259403,1.2642889515747773,NaN,NaN,NaN,NaN
1546574400,1.26414,1.26424,1.26336,1.26373,1.264823239772107,1.2640774486668638,NaN,NaN,NaN,NaN
1546578000,1.26373,1.26406,1.26328,1.26344,1.2646205502753152,1.2638930439889013,NaN,NaN,NaN,NaN
1546581600,1.26344,1.26403,1.26274,1.2635399999999999,1.2643832042597307,1.2637495442798425,NaN,NaN,NaN,NaN
1546585200,1.2635399999999999,1.26518,1.2634,1.26504,1.2643064819906185,1.2641413424061638,NaN,NaN,NaN,NaN
1546588800,1.26504,1.26714,1.26486,1.26693,1.2645438217496079,1.265157605887813,NaN,1.2645438217496079,NaN,NaN
1546592400,1.26693,1.26823,1.26684,1.26716,1.2651168507452162,1.2661820889128614,NaN,NaN,NaN,NaN
1546596000,1.26716,1.26949,1.26657,1.26767,1.265876929671063,1.2671019554193506,NaN,NaN,NaN,NaN
1546599600,1.26767,1.26786,1.26652,1.2667,1.2665514680984757,1.2673734744620277,NaN,NaN,NaN,NaN
1546603200,1.2667,1.26757,1.26649,1.26692,1.2671058311132788,1.2675610846135414,NaN,NaN,NaN,NaN
1546606800,1.26692,1.26739,1.26307,1.2643,1.2672387472496807,1.2667871274683131,1.2672387472496807,NaN,NaN,NaN
