time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1314133200,126.405,126.76,125.599,126.034,1.0518159379856905e+308,8.548922480887186e+307,1.0518159379856905e+308,NaN,NaN,NaN,1.0518159379856905e+308,8.548922480887186e+307,1.0518159379856905e+308,NaN,NaN,NaN,1.0518159379856905e+308,8.548922480887186e+307,1.0518159379856905e+308,NaN,NaN,NaN
1314219600,126.034,126.54,125.74,126.1,-1.216494169706598e+308,-6.685684272048044e+307,NaN,-1.216494169706598e+308,NaN,NaN,-1.216494169706598e+308,-6.685684272048044e+307,NaN,-1.216494169706598e+308,NaN,NaN,-1.216494169706598e+308,-6.685684272048044e+307,NaN,-1.216494169706598e+308,NaN,NaN
1314306000,126.1,126.226,124.488,125.33,NaN,1.0033460277850879e+308,NaN,NaN,NaN,NaN,NaN,1.0033460277850879e+308,NaN,NaN,NaN,NaN,NaN,1.0033460277850879e+308,NaN,NaN,NaN,NaN
1314565200,125.33,126.582,125.183,126.05,8.588017971029996e+307,-1.1604355371685184e+308,NaN,NaN,NaN,NaN,8.588017971029996e+307,-1.1604355371685184e+308,NaN,NaN,NaN,NaN,8.588017971029996e+307,-1.1604355371685184e+308,NaN,NaN,NaN,NaN
1314651600,126.05,126.355,124.655,125.045,-6.716258897580112e+307,NaN,NaN,-6.716258897580112e+307,NaN,NaN,-6.716258897580112e+307,NaN,NaN,-6.716258897580112e+307,NaN,NaN,-6.716258897580112e+307,NaN,NaN,-6.716258897580112e+307,NaN,NaN
1314738000,125.045,125.316,124.278,124.51,1.0079344779467076e+308,8.192263880581285e+307,1.0079344779467076e+308,NaN,NaN,NaN,1.0079344779467076e+308,8.192263880581285e+307,1.0079344779467076e+308,NaN,NaN,NaN,1.0079344779467076e+308,8.192263880581285e+307,1.0079344779467076e+308,NaN,NaN,NaN
1314824400,124.51,125.342,124.126,124.455,-1.165742380949845e+308,-6.406759436796951e+307,NaN,-1.165742380949845e+308,NaN,NaN,-1.165742380949845e+308,-6.406759436796951e+307,NaN,-1.165742380949845e+308,NaN,NaN,-1.165742380949845e+308,-6.406759436796951e+307,NaN,-1.165742380949845e+308,NaN,NaN
1314910800,124.455,124.697,124.175,124.595,NaN,9.614867185338503e+307,NaN,NaN,NaN,NaN,NaN,9.614867185338503e+307,NaN,NaN,NaN,NaN,NaN,9.614867185338503e+307,NaN,NaN,NaN,NaN
1315170000,124.595,124.595,123.48,123.89,8.229728318059413e+307,-1.1120224985245186e+308,NaN,NaN,NaN,NaN,8.229728318059413e+307,-1.1120224985245186e+308,NaN,NaN,NaN,NaN,8.229728318059413e+307,-1.1120224985245186e+308,NaN,NaN,NaN,NaN
1315256400,123.89,125.071,123.058,123.775,-6.436058497698326e+307,1.4100606707209423e+308,NaN,-6.436058497698326e+307,NaN,NaN,-6.436058497698326e+307,1.4100606707209423e+308,NaN,-6.436058497698326e+307,NaN,NaN,-6.436058497698326e+307,1.4100606707209423e+308,NaN,-6.436058497698326e+307,NaN,NaN
1315342800,123.775,123.901,123.19500000000001,123.519,9.658837398673487e+307,NaN,9.658837398673487e+307,NaN,NaN,NaN,9.658837398673487e+307,NaN,9.658837398673487e+307,NaN,NaN,NaN,9.658837398673487e+307,NaN,9.658837398673487e+307,NaN,NaN,NaN
1315429200,123.519,124.383,123.14,123.657,-1.1171079423014216e+308,-9.352255207744946e+307,NaN,-1.1171079423014216e+308,NaN,NaN,-1.1171079423014216e+308,-9.352255207744946e+307,NaN,-1.1171079423014216e+308,NaN,NaN,-1.1171079423014216e+308,-9.352255207744946e+307,NaN,-1.1171079423014216e+308,NaN,NaN
