time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot
1262556000,1.43323,1.43369,1.42574,1.42707,NaN,NaN,NaN,NaN,NaN,NaN
1262570400,1.42707,1.43085,1.42704,1.43011,NaN,NaN,NaN,NaN,NaN,NaN
1262584800,1.43011,1.43963,1.42695,1.43943,NaN,NaN,NaN,NaN,NaN,NaN
1262599200,1.43943,1.44332,1.43745,1.44221,NaN,NaN,NaN,NaN,NaN,NaN
1262613600,1.44221,1.44556,1.44032,1.44142,NaN,NaN,NaN,NaN,NaN,NaN
1262628000,1.44142,1.44284,1.44035,1.44116,NaN,NaN,NaN,NaN,NaN,NaN
1262642400,1.44116,1.444,1.44065,1.44203,NaN,NaN,NaN,NaN,NaN,NaN
1262656800,1.44203,1.4473,1.4405999999999999,1.44634,NaN,NaN,NaN,NaN,NaN,NaN
1262671200,1.44634,1.44842,1.44044,1.44319,NaN,NaN,NaN,NaN,NaN,NaN
1262685600,1.44319,1.44551,1.4399,1.44261,NaN,NaN,NaN,NaN,NaN,NaN
1262700000,1.44261,1.44344,1.43835,1.43912,NaN,NaN,NaN,NaN,NaN,NaN
1262714400,1.43912,1.43932,1.43461,1.43628,NaN,NaN,NaN,NaN,NaN,NaN
1262728800,1.43628,1.4371,1.43341,1.4368,NaN,NaN,NaN,NaN,NaN,NaN
1262743200,1.4368,1.43685,1.43426,1.43561,NaN,NaN,NaN,NaN,NaN,NaN
1262757600,1.43561,1.4383299999999999,1.42825,1.43774,NaN,NaN,NaN,NaN,NaN,NaN
1262772000,1.43774,1.43792,1.43364,1.43587,NaN,NaN,NaN,NaN,NaN,NaN
1262786400,1.43587,1.44161,1.43435,1.44042,NaN,NaN,NaN,NaN,NaN,NaN
1262800800,1.44042,1.4435,1.43836,1.44063,NaN,NaN,NaN,NaN,NaN,NaN
1262815200,1.44063,1.4447,1.43925,1.4425,NaN,NaN,NaN,NaN,NaN,NaN
1262829600,1.4425,1.4425,1.43812,1.43908,NaN,NaN,NaN,NaN,NaN,NaN
1262844000,1.43908,1.43993,1.43515,1.43534,NaN,1.4385911409550045,NaN,NaN,NaN,NaN
1262858400,1.43534,1.43585,1.4298899999999999,1.43335,NaN,1.4364286331773801,NaN,NaN,NaN,NaN
1262872800,1.43335,1.43513,1.43045,1.43242,NaN,1.4348494831566552,NaN,NaN,NaN,NaN
1262887200,1.43242,1.43278,1.43055,1.43056,NaN,1.4329363354065316,NaN,NaN,NaN,NaN
1262901600,1.43056,1.43271,1.43015,1.43124,NaN,1.4316498050677724,NaN,NaN,NaN,NaN
1262916000,1.43124,1.43205,1.42875,1.42936,1.4338261739130433,1.430031544986376,NaN,NaN,NaN,NaN
1262930400,1.42936,1.4335,1.42925,1.43224,1.4318574167794524,1.4297677854034503,NaN,NaN,NaN,NaN
1262944800,1.43224,1.44153,1.42635,1.44031,1.431439118702483,1.4321856752686117,NaN,1.431439118702483,NaN,NaN
1262959200,1.44031,1.44083,1.42996,1.43931,1.4312262406246805,1.4346743278882303,NaN,NaN,NaN,NaN
1262973600,1.43931,1.44391,1.43913,1.4415,1.4324530614677222,1.4374916868604881,NaN,NaN,NaN,NaN
1263160800,1.4415,1.44949,1.44079,1.44797,1.4346653230455435,1.4414709580865646,NaN,NaN,NaN,NaN
1263175200,1.44797,1.4533,1.4476499999999999,1.45183,1.4381494161510964,1.4464549650730187,NaN,NaN,NaN,NaN
1263189600,1.45183,1.4535,1.44787,1.4522,1.4419018062414422,1.450724021682531,NaN,NaN,NaN,NaN
1263204000,1.4522,1.45459,1.45007,1.45314,1.4458208408386144,1.4538589437427432,NaN,NaN,NaN,NaN
1263218400,1.45314,1.45562,1.44959,1.45092,1.4493461499650178,1.4551302685961374,NaN,NaN,NaN,NaN
1263232800,1.45092,1.45425,1.45075,1.4510399999999999,1.452315783617901,1.4556634388741703,NaN,NaN,NaN,NaN
1263247200,1.4510399999999999,1.4520899999999999,1.44795,1.44906,1.454230169069131,1.4549259316484418,NaN,NaN,NaN,NaN
1263261600,1.44906,1.44975,1.44535,1.44952,1.4550629612302974,1.4540807232910467,1.4550629612302974,NaN,NaN,NaN
