time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1180990800,1.34891,1.35541,1.34881,1.3523100000000001,1.1776892473179689e+308,-5.941397196798619e+307,1.1776892473179689e+308,NaN,NaN,NaN,1.1776892473179689e+308,-5.941397196798619e+307,1.1776892473179689e+308,NaN,NaN,NaN,1.1776892473179689e+308,-5.941397196798619e+307,1.1776892473179689e+308,NaN,NaN,NaN
1181077200,1.3523100000000001,1.35381,1.34851,1.3503100000000001,NaN,9.017623114614845e+307,NaN,NaN,NaN,NaN,NaN,9.017623114614845e+307,NaN,NaN,NaN,NaN,NaN,9.017623114614845e+307,NaN,NaN,NaN,NaN
1181163600,1.3503100000000001,1.35121,1.3422100000000001,1.34331,-7.24479356416489e+307,-1.071639447215875e+308,-7.24479356416489e+307,NaN,NaN,NaN,-7.24479356416489e+307,-1.071639447215875e+308,-7.24479356416489e+307,NaN,NaN,NaN,-7.24479356416489e+307,-1.071639447215875e+308,-7.24479356416489e+307,NaN,NaN,NaN
1181250000,1.34331,1.34361,1.3320100000000001,1.33681,5.873450297217729e+307,1.3856944482794402e+308,NaN,5.873450297217729e+307,NaN,NaN,5.873450297217729e+307,1.3856944482794402e+308,NaN,5.873450297217729e+307,NaN,NaN,5.873450297217729e+307,1.3856944482794402e+308,NaN,5.873450297217729e+307,NaN,NaN
1181509200,1.33681,1.33721,1.33331,1.33571,-8.914495935614391e+307,NaN,-8.914495935614391e+307,NaN,NaN,NaN,-8.914495935614391e+307,NaN,-8.914495935614391e+307,NaN,NaN,NaN,-8.914495935614391e+307,NaN,-8.914495935614391e+307,NaN,NaN,NaN
1181595600,1.33571,1.33691,1.3301100000000001,1.3301100000000001,1.059383983476448e+308,-9.433803856827617e+307,NaN,NaN,NaN,NaN,1.059383983476448e+308,-9.433803856827617e+307,NaN,NaN,NaN,NaN,1.059383983476448e+308,-9.433803856827617e+307,NaN,NaN,NaN,NaN
1181682000,1.3301100000000001,1.33151,1.32631,1.33111,-1.369847394394914e+308,7.648109994582704e+307,NaN,-1.369847394394914e+308,NaN,NaN,-1.369847394394914e+308,7.648109994582704e+307,NaN,-1.369847394394914e+308,NaN,NaN,-1.369847394394914e+308,7.648109994582704e+307,NaN,-1.369847394394914e+308,NaN,NaN
1181768400,1.33111,1.33241,1.3279100000000001,1.33111,NaN,-1.1608005858862197e+308,NaN,NaN,NaN,NaN,NaN,-1.1608005858862197e+308,NaN,NaN,NaN,NaN,NaN,-1.1608005858862197e+308,NaN,NaN,NaN,NaN
1181854800,1.33111,1.33861,1.33051,1.3380100000000001,9.325917159121047e+307,NaN,NaN,9.325917159121047e+307,NaN,NaN,9.325917159121047e+307,NaN,NaN,9.325917159121047e+307,NaN,NaN,9.325917159121047e+307,NaN,NaN,9.325917159121047e+307,NaN,NaN
1182114000,1.3380100000000001,1.34181,1.33741,1.34141,-7.560644816852199e+307,7.140899548042434e+307,NaN,NaN,NaN,NaN,-7.560644816852199e+307,7.140899548042434e+307,NaN,NaN,NaN,NaN,-7.560644816852199e+307,7.140899548042434e+307,NaN,NaN,NaN,NaN
